id,date,number_passengers,duration
53890,2008-04-22,,1.1282374
53891,2008-04-22,,1.0911235
53892,2008-04-22,,1.1338015
53893,2008-04-22,82,1.1588938
53894,2008-04-22,1580,22.223509
53895,2008-04-22,78,1.1099353
53896,2008-04-22,85,1.127842
53897,2008-04-22,,1.0282576
53898,2008-04-23,,2.0223656
53899,2008-04-23,44,2.008768
53900,2008-04-23,,2.018698
53901,2008-04-23,,1.9633441
53902,2008-04-23,43,1.938191
53903,2008-04-23,,2.0785763
53904,2008-04-23,44,2.1222496
53905,2008-04-23,,2.16519
53906,2008-04-23,,1.0031068
53907,2008-04-23,83,1.0070242
53908,2008-04-23,,0.97254884
53909,2008-04-23,1720,20.103565
53910,2008-04-23,85,1.0508912
53911,2008-04-23,,1.0450027
53912,2008-04-23,83,0.99047923
53913,2008-04-23,,0.9705439
53914,2008-04-23,,1.0351759
53915,2008-04-23,,0.9744628
53916,2008-04-24,,1.9695982
53917,2008-04-24,45,2.1255355
53918,2008-04-24,,1.9318937
53919,2008-04-24,39,2.1569154
53920,2008-04-24,,42.07544
53921,2008-04-24,,2.1008394
53922,2008-04-24,46,2.0400708
53923,2008-04-24,,2.031543
53924,2008-04-24,93,1.0273392
53925,2008-04-24,86,0.9911133
53926,2008-04-24,,-1.0208411
53927,2008-04-24,90,0.97313154
53928,2008-04-24,91,0.9569264
53929,2008-04-24,,0.9590395
53930,2008-04-24,,0.96128243
53931,2008-04-24,92,1.0408324
53932,2008-04-24,90,0.98956347
53933,2008-04-24,,0.99184585
53934,2008-04-25,,1.9876964
53935,2008-04-25,,1.9994595
53936,2008-04-25,,1.9784551
53937,2008-04-25,,2.1256578
53938,2008-04-25,44,2.0952613
53939,2008-04-25,,1.9562778
53940,2008-04-25,42,1.9379197
53941,2008-04-25,46,2.040308
53942,2008-04-25,89,0.989344
53943,2008-04-25,,21.081799
53944,2008-04-25,1660,21.311577
53945,2008-04-25,90,1.0115228
53946,2008-04-25,87,1.0128933
53947,2008-04-25,,1.021178
53948,2008-04-25,,1.0386294
53949,2008-04-25,88,1.027638
53950,2008-04-25,,0.9761001
53951,2008-04-25,,1.0706232
53952,2008-04-26,40,2.1208913
53953,2008-04-26,,2.1260033
53954,2008-04-26,,41.86121
53955,2008-04-26,,2.1145303
53956,2008-04-26,,1.939699
53957,2008-04-26,43,2.05428
53958,2008-04-26,900,40.189316
53959,2008-04-26,,1.972808
53960,2008-04-26,,1.06096
53961,2008-04-26,,1.0160611
53962,2008-04-26,,1.0364195
53963,2008-04-26,91,1.0373824
53964,2008-04-26,,1.0508403
53965,2008-04-26,,1.0430578
53966,2008-04-26,86,1.0539285
53967,2008-04-26,,-1.0967882
53968,2008-04-26,85,1.065177
53969,2008-04-26,84,1.0756631
53970,2008-04-27,,2.048188
53971,2008-04-27,,42.885662
53972,2008-04-27,46,2.0340087
53973,2008-04-27,45,1.9599056
53974,2008-04-27,45,2.0072513
53975,2008-04-27,,2.0926623
53976,2008-04-27,44,1.9661248
53977,2008-04-27,46,2.0976603
53978,2008-04-27,,2.0298424
53979,2008-04-27,,2.0155687
53980,2008-04-27,,1.0532403
53981,2008-04-27,80,0.9839463
53982,2008-04-27,,0.97218496
53983,2008-04-27,89,0.9987079
53984,2008-04-27,88,0.985889
53985,2008-04-27,,0.98857296
53986,2008-04-27,92,1.0267937
53987,2008-04-27,,1.0219479
53988,2008-04-28,41,2.1414053
53989,2008-04-28,,2.0199609
53990,2008-04-28,43,2.0771391
53991,2008-04-28,,2.1323102
53992,2008-04-28,46,2.0604503
53993,2008-04-28,45,2.001898
53994,2008-04-28,42,2.0303643
53995,2008-04-28,,2.0039203
53996,2008-04-28,42,2.1308773
53997,2008-04-28,,2.074536
53998,2008-04-28,,1.0826358
53999,2008-04-28,89,1.0515361
54000,2008-04-28,91,1.0981752
54001,2008-04-28,81,1.0604529
54002,2008-04-28,,1.0824764
54003,2008-04-28,89,1.1590022
54004,2008-04-28,,1.0559975
54005,2008-04-28,90,1.0886385
54006,2008-04-29,-40,-2.0342255
54007,2008-04-29,,2.0519037
54008,2008-04-29,43,1.9754012
54009,2008-04-29,,2.1892347
54010,2008-04-29,35,2.0484345
54011,2008-04-29,,2.140952
54012,2008-04-29,42,2.0090597
54013,2008-04-29,,1.9512869
54014,2008-04-29,,1.0629987
54015,2008-04-29,92,1.0302094
54016,2008-04-29,87,1.0306157
54017,2008-04-29,,1.0223252
54018,2008-04-29,,1.0128802
54019,2008-04-29,83,1.0348095
54020,2008-04-29,-87,-0.9957135
54021,2008-04-29,81,1.027992
54022,2008-04-29,83,0.96230507
54023,2008-04-29,89,0.9985697
54024,2008-04-30,,1.9610751
54025,2008-04-30,,2.1535835
54026,2008-04-30,,2.1454751
54027,2008-04-30,41,2.0678396
54028,2008-04-30,840,44.784092
54029,2008-04-30,,2.0782936
54030,2008-04-30,42,2.151339
54031,2008-04-30,,2.176753
54032,2008-04-30,71,1.0564942
54033,2008-04-30,81,1.124579
54034,2008-04-30,72,1.0988979
54035,2008-04-30,73,1.0725089
54036,2008-04-30,75,1.1727748
54037,2008-04-30,75,1.1498821
54038,2008-04-30,,1.1370372
54039,2008-04-30,,1.0615209
54040,2008-04-30,,1.146393
54041,2008-04-30,,1.0574644
54042,2008-05-01,45,2.0834074
54043,2008-05-01,43,2.0370586
54044,2008-05-01,43,2.0259054
54045,2008-05-01,,2.0293634
54046,2008-05-01,44,1.989694
54047,2008-05-01,,1.9456695
54048,2008-05-01,,1.9869189
54049,2008-05-01,,2.0439415
54050,2008-05-01,91,1.0036631
54051,2008-05-01,-93,-1.0168576
54052,2008-05-01,87,1.034611
54053,2008-05-01,,1.0326053
54054,2008-05-01,88,1.0378207
54055,2008-05-01,,1.0849257
54056,2008-05-01,,1.0726746
54057,2008-05-01,87,1.0739291
54058,2008-05-01,,1.0491978
54059,2008-05-01,,0.9823651
54060,2008-05-02,,2.1916862
54061,2008-05-02,,2.1346917
54062,2008-05-02,-860,-42.098724
54063,2008-05-02,,2.036387
54064,2008-05-02,,2.1073835
54065,2008-05-02,40,2.1154363
54066,2008-05-02,42,2.2522466
54067,2008-05-02,38,2.061574
54068,2008-05-02,,1.096013
54069,2008-05-02,,1.1287386
54070,2008-05-02,,1.1070625
54071,2008-05-02,,1.1343147
54072,2008-05-02,,1.202911
54073,2008-05-02,,1.1297251
54074,2008-05-02,86,1.1129758
54075,2008-05-02,85,1.1681252
54076,2008-05-02,78,1.122822
54077,2008-05-02,78,1.1785216
54078,2008-05-03,,2.0131087
54079,2008-05-03,,2.0750797
54080,2008-05-03,,1.9420823
54081,2008-05-03,,2.05099
54082,2008-05-03,42,2.057923
54083,2008-05-03,900,40.609932
54084,2008-05-03,44,2.112804
54085,2008-05-03,,2.0653796
54086,2008-05-03,87,1.0165627
54087,2008-05-03,87,1.0167698
54088,2008-05-03,,1.018605
54089,2008-05-03,,1.1034565
54090,2008-05-03,86,1.0103985
54091,2008-05-03,93,1.0226753
54092,2008-05-03,,1.0117595
54093,2008-05-03,87,1.068632
54094,2008-05-03,,1.0186985
54095,2008-05-03,,1.0204785
54096,2008-05-04,,1.9451791
54097,2008-05-04,43,1.969144
54098,2008-05-04,,1.9204291
54099,2008-05-04,43,1.9752632
54100,2008-05-04,47,2.0892544
54101,2008-05-04,,1.921761
54102,2008-05-04,44,1.9571028
54103,2008-05-04,,1.9566033
54104,2008-05-04,,2.1710927
54105,2008-05-04,48,1.9833106
54106,2008-05-04,,1.0516292
54107,2008-05-04,,1.0433217
54108,2008-05-04,,1.057631
54109,2008-05-04,86,1.0599711
54110,2008-05-04,,1.0868049
54111,2008-05-04,87,1.034858
54112,2008-05-04,,1.0708473
54113,2008-05-04,,21.360287
54114,2008-05-05,860,41.894417
54115,2008-05-05,,2.0125573
54116,2008-05-05,,1.9785055
54117,2008-05-05,,2.0431807
54118,2008-05-05,,1.9295167
54119,2008-05-05,45,2.071527
54120,2008-05-05,,2.0080395
54121,2008-05-05,44,2.0079114
54122,2008-05-05,47,2.0206723
54123,2008-05-05,48,2.1174414
54124,2008-05-05,,1.0214607
54125,2008-05-05,1780,21.402962
54126,2008-05-05,86,1.0134432
54127,2008-05-05,,1.0234119
54128,2008-05-05,,1.0159638
54129,2008-05-05,88,1.0239803
54130,2008-05-05,90,1.0249656
54131,2008-05-05,89,1.0666294
54132,2008-05-06,,2.0393271
54133,2008-05-06,47,1.9761866
54134,2008-05-06,,2.0742836
54135,2008-05-06,,2.0730236
54136,2008-05-06,42,1.9503853
54137,2008-05-06,,38.852417
54138,2008-05-06,44,2.0500693
54139,2008-05-06,40,2.068102
54140,2008-05-06,86,1.0152498
54141,2008-05-06,,1.0209099
54142,2008-05-06,83,0.9800207
54143,2008-05-06,,1.0307468
54144,2008-05-06,82,0.9834551
54145,2008-05-06,,1.024481
54146,2008-05-06,,1.0981288
54147,2008-05-06,,1.0336164
54148,2008-05-06,,1.0612488
54149,2008-05-06,,0.9654252
54150,2008-05-07,44,2.0545528
54151,2008-05-07,,2.0972044
54152,2008-05-07,900,41.81273
54153,2008-05-07,42,2.0191905
54154,2008-05-07,,2.0183601
54155,2008-05-07,47,1.9752336
54156,2008-05-07,,1.9960477
54157,2008-05-07,,2.0421457
54158,2008-05-07,88,1.0639898
54159,2008-05-07,91,1.0345918
54160,2008-05-07,,1.0328742
54161,2008-05-07,94,1.0600373
54162,2008-05-07,,21.555109
54163,2008-05-07,,1.0929937
54164,2008-05-07,87,1.0153675
54165,2008-05-07,83,1.014441
54166,2008-05-07,,21.585514
54167,2008-05-07,,1.064034
54168,2008-05-08,,2.0521975
54169,2008-05-08,,1.9704858
54170,2008-05-08,43,1.9247376
54171,2008-05-08,45,2.0093694
54172,2008-05-08,,2.1593506
54173,2008-05-08,45,1.8961463
54174,2008-05-08,,-2.1025074
54175,2008-05-08,43,2.0955615
54176,2008-05-08,87,1.0382956
54177,2008-05-08,,1.1051098
54178,2008-05-08,91,0.98189956
54179,2008-05-08,79,1.0323384
54180,2008-05-08,84,1.0002882
54181,2008-05-08,,1.0210576
54182,2008-05-08,82,1.0301313
54183,2008-05-08,,1.0450829
54184,2008-05-08,,21.62729
54185,2008-05-08,,1.0109701
54186,2008-05-09,49,2.1108341
54187,2008-05-09,,2.151
54188,2008-05-09,48,2.0147004
54189,2008-05-09,49,2.0613105
54190,2008-05-09,44,2.0268345
54191,2008-05-09,48,1.9663298
54192,2008-05-09,46,2.072374
54193,2008-05-09,,2.089182
54194,2008-05-09,,1.051531
54195,2008-05-09,90,1.09076
54196,2008-05-09,90,1.0771222
54197,2008-05-09,,1.0400022
54198,2008-05-09,,1.0945123
54199,2008-05-09,87,1.0390475
54200,2008-05-09,1840,21.324198
54201,2008-05-09,,1.05976
54202,2008-05-09,85,1.0784425
54203,2008-05-09,,1.1022801
54204,2008-05-10,45,2.1625636
54205,2008-05-10,46,2.050812
54206,2008-05-10,44,2.1992502
54207,2008-05-10,,2.1944857
54208,2008-05-10,45,2.07861
54209,2008-05-10,42,2.0706902
54210,2008-05-10,720,42.31814
54211,2008-05-10,,2.0706282
54212,2008-05-10,93,1.0483989
54213,2008-05-10,83,1.081341
54214,2008-05-10,,0.97955745
54215,2008-05-10,88,1.0530496
54216,2008-05-10,,-1.0797608
54217,2008-05-10,87,1.0842506
54218,2008-05-10,1760,21.579296
54219,2008-05-10,,1.0456996
54220,2008-05-10,88,1.0697836
54221,2008-05-10,88,1.0827088
54222,2008-05-11,,2.0856092
54223,2008-05-11,43,2.065151
54224,2008-05-11,,2.040488
54225,2008-05-11,,2.1044776
54226,2008-05-11,45,2.0463762
54227,2008-05-11,47,2.0330803
54228,2008-05-11,,1.9819853
54229,2008-05-11,-46,-2.0620174
54230,2008-05-11,,2.021161
54231,2008-05-11,47,2.0122006
54232,2008-05-11,,1.0321678
54233,2008-05-11,96,1.0034401
54234,2008-05-11,,1.0418546
54235,2008-05-11,92,1.0573933
54236,2008-05-11,,1.073912
54237,2008-05-11,,1.012564
54238,2008-05-11,90,0.958324
54239,2008-05-11,,1.0594293
54240,2008-05-12,,2.0952053
54241,2008-05-12,,2.1082945
54242,2008-05-12,41,2.0908196
54243,2008-05-12,,2.0932744
54244,2008-05-12,42,2.1064854
54245,2008-05-12,,2.2099426
54246,2008-05-12,44,2.1595588
54247,2008-05-12,,2.0718138
54248,2008-05-12,,2.036475
54249,2008-05-12,41,2.0324652
54250,2008-05-12,,1.0952928
54251,2008-05-12,83,1.1107011
54252,2008-05-12,,1.0639579
54253,2008-05-12,79,1.0474664
54254,2008-05-12,,1.0555615
54255,2008-05-12,80,1.0132074
54256,2008-05-12,,1.0741702
54257,2008-05-12,,1.0726565
54258,2008-05-13,,2.328529
54259,2008-05-13,,2.186075
54260,2008-05-13,,2.2187164
54261,2008-05-13,,2.1496103
54262,2008-05-13,,2.1828861
54263,2008-05-13,,2.2358186
54264,2008-05-13,37,2.1786876
54265,2008-05-13,,2.002813
54266,2008-05-13,75,1.1974028
54267,2008-05-13,76,1.1590704
54268,2008-05-13,81,1.1613451
54269,2008-05-13,76,1.1930145
54270,2008-05-13,1480,23.751347
54271,2008-05-13,-81,-1.1370119
54272,2008-05-13,82,1.1783996
54273,2008-05-13,,1.2200457
54274,2008-05-13,78,1.1903076
54275,2008-05-13,83,1.1215926
54276,2008-05-14,42,2.0658731
54277,2008-05-14,,2.060869
54278,2008-05-14,44,2.0256257
54279,2008-05-14,44,1.9544852
54280,2008-05-14,,2.1545944
54281,2008-05-14,40,2.1811297
54282,2008-05-14,43,2.0585268
54283,2008-05-14,45,2.1032455
54284,2008-05-14,1680,21.10901
54285,2008-05-14,,1.0979061
54286,2008-05-14,,1.106807
54287,2008-05-14,,1.0839646
54288,2008-05-14,-85,-1.1523846
54289,2008-05-14,,1.1315255
54290,2008-05-14,95,1.0908846
54291,2008-05-14,,1.1231984
54292,2008-05-14,,1.1168084
54293,2008-05-14,89,1.1063429
54294,2008-05-15,,2.1177886
54295,2008-05-15,45,2.0012481
54296,2008-05-15,46,2.0714347
54297,2008-05-15,41,2.1555493
54298,2008-05-15,,2.0448167
54299,2008-05-15,45,2.0030375
54300,2008-05-15,,2.0002964
54301,2008-05-15,39,2.0173368
54302,2008-05-15,,1.0873066
54303,2008-05-15,93,1.0624593
54304,2008-05-15,88,1.038921
54305,2008-05-15,,1.050771
54306,2008-05-15,,1.0102919
54307,2008-05-15,,1.0672768
54308,2008-05-15,84,1.0623677
54309,2008-05-15,,1.0432637
54310,2008-05-15,,1.0481709
54311,2008-05-15,,1.0675365
54312,2008-05-16,38,2.0276585
54313,2008-05-16,45,2.075596
54314,2008-05-16,,39.746346
54315,2008-05-16,,2.074601
54316,2008-05-16,,2.1054602
54317,2008-05-16,820,39.91038
54318,2008-05-16,,2.0159013
54319,2008-05-16,,2.0466435
54320,2008-05-16,,1.0345892
54321,2008-05-16,-84,-1.0429789
54322,2008-05-16,86,1.0624355
54323,2008-05-16,,1.0541085
54324,2008-05-16,84,1.0626044
54325,2008-05-16,,1.0617785
54326,2008-05-16,1760,20.886715
54327,2008-05-16,89,0.96577847
54328,2008-05-16,,1.0083449
54329,2008-05-16,,1.0730796
54330,2008-05-17,45,2.0291562
54331,2008-05-17,48,2.0412695
54332,2008-05-17,47,2.0483277
54333,2008-05-17,980,41.54434
54334,2008-05-17,46,1.9835464
54335,2008-05-17,960,39.90566
54336,2008-05-17,,2.1171427
54337,2008-05-17,,2.0525274
54338,2008-05-17,,0.9874117
54339,2008-05-17,,1.0017829
54340,2008-05-17,,1.0128164
54341,2008-05-17,,1.0409912
54342,2008-05-17,,1.0314717
54343,2008-05-17,,1.0598204
54344,2008-05-17,92,1.0039849
54345,2008-05-17,,1.0498974
54346,2008-05-17,93,1.0149652
54347,2008-05-17,,1.018012
54348,2008-05-18,46,2.0176551
54349,2008-05-18,,2.0521905
54350,2008-05-18,,2.0395534
54351,2008-05-18,45,2.0702262
54352,2008-05-18,44,2.135382
54353,2008-05-18,46,2.0499678
54354,2008-05-18,42,2.0792272
54355,2008-05-18,,1.9853901
54356,2008-05-18,,1.9473146
54357,2008-05-18,,2.0150223
54358,2008-05-18,,1.0392133
54359,2008-05-18,,1.0539935
54360,2008-05-18,88,1.0360731
54361,2008-05-18,,1.097201
54362,2008-05-18,-89,-1.1601056
54363,2008-05-18,89,1.0860101
54364,2008-05-18,,1.0211289
54365,2008-05-18,,1.0070554
54366,2008-05-19,44,1.9524089
54367,2008-05-19,,2.0277402
54368,2008-05-19,,2.104459
54369,2008-05-19,,2.1078198
54370,2008-05-19,47,1.929164
54371,2008-05-19,42,1.9556179
54372,2008-05-19,46,1.9744781
54373,2008-05-19,44,2.0469372
54374,2008-05-19,,2.0960035
54375,2008-05-19,43,2.0506067
54376,2008-05-19,1700,19.87747
54377,2008-05-19,83,1.0651448
54378,2008-05-19,90,1.0578274
54379,2008-05-19,,1.0302597
54380,2008-05-19,,1.0300782
54381,2008-05-19,,1.0601089
54382,2008-05-19,88,1.0185035
54383,2008-05-19,83,1.1086061
54384,2008-05-20,44,1.9632401
54385,2008-05-20,,2.0508509
54386,2008-05-20,,1.9133602
54387,2008-05-20,,-2.025155
54388,2008-05-20,,1.959607
54389,2008-05-20,,2.0810676
54390,2008-05-20,47,1.8893334
54391,2008-05-20,940,39.527687
54392,2008-05-20,89,1.0459393
54393,2008-05-20,87,1.0202035
54394,2008-05-20,,0.9723811
54395,2008-05-20,85,1.012852
54396,2008-05-20,,0.9701971
54397,2008-05-20,86,1.0436889
54398,2008-05-20,91,1.0225463
54399,2008-05-20,,1.036131
54400,2008-05-20,87,1.0050055
54401,2008-05-20,,0.9883463
54402,2008-05-21,47,2.085793
54403,2008-05-21,45,2.185754
54404,2008-05-21,48,2.0781176
54405,2008-05-21,48,1.9643312
54406,2008-05-21,49,2.0064714
54407,2008-05-21,,2.0982108
54408,2008-05-21,,2.1080616
54409,2008-05-21,,2.0860763
54410,2008-05-21,95,1.0277888
54411,2008-05-21,-95,-1.052662
54412,2008-05-21,,1.0237024
54413,2008-05-21,91,1.0291023
54414,2008-05-21,93,1.0550861
54415,2008-05-21,93,1.1014318
54416,2008-05-21,,1.0843595
54417,2008-05-21,,1.0752761
54418,2008-05-21,93,1.066508
54419,2008-05-21,94,1.050114
54420,2008-05-22,45,1.9780169
54421,2008-05-22,,2.228272
54422,2008-05-22,,2.0361617
54423,2008-05-22,,39.11936
54424,2008-05-22,43,2.0464985
54425,2008-05-22,45,2.0506186
54426,2008-05-22,,-39.017513
54427,2008-05-22,,2.100219
54428,2008-05-22,,1.057773
54429,2008-05-22,90,1.0944635
54430,2008-05-22,90,1.0885668
54431,2008-05-22,,1.1065437
54432,2008-05-22,90,1.083057
54433,2008-05-22,,1.028726
54434,2008-05-22,,1.1230956
54435,2008-05-22,88,1.017106
54436,2008-05-22,89,1.1131877
54437,2008-05-22,85,0.9872903
54438,2008-05-23,-41,-2.1529427
54439,2008-05-23,,2.1518698
54440,2008-05-23,40,2.1529782
54441,2008-05-23,,2.2474728
54442,2008-05-23,44,2.144367
54443,2008-05-23,,2.1359499
54444,2008-05-23,,43.37095
54445,2008-05-23,,2.188753
54446,2008-05-23,,1.0930942
54447,2008-05-23,,1.1318603
54448,2008-05-23,89,1.1287826
54449,2008-05-23,,1.0689242
54450,2008-05-23,,1.0547303
54451,2008-05-23,,1.1024071
54452,2008-05-23,,1.0856055
54453,2008-05-23,85,1.1391759
54454,2008-05-23,85,1.1156842
54455,2008-05-23,,1.1394255
54456,2008-05-24,44,2.0072498
54457,2008-05-24,,2.0677311
54458,2008-05-24,,39.648064
54459,2008-05-24,,-2.0560675
54460,2008-05-24,,2.0136425
54461,2008-05-24,,1.9941825
54462,2008-05-24,47,2.0969703
54463,2008-05-24,,2.1391842
54464,2008-05-24,94,1.013997
54465,2008-05-24,,1.0228324
54466,2008-05-24,,1.0467609
54467,2008-05-24,,1.0676513
54468,2008-05-24,88,1.0188419
54469,2008-05-24,,0.9920413
54470,2008-05-24,,1.0012105
54471,2008-05-24,,1.053173
54472,2008-05-24,,1.0134684
54473,2008-05-24,90,1.0308225
54474,2008-05-25,,2.1530614
54475,2008-05-25,760,41.19204
54476,2008-05-25,,2.0214465
54477,2008-05-25,42,2.1193998
54478,2008-05-25,47,1.9057522
54479,2008-05-25,,2.0405395
54480,2008-05-25,43,2.131142
54481,2008-05-25,45,2.0931475
54482,2008-05-25,,2.2270033
54483,2008-05-25,43,2.137924
54484,2008-05-25,92,1.0199723
54485,2008-05-25,,1.1143528
54486,2008-05-25,,1.0337862
54487,2008-05-25,89,1.0539483
54488,2008-05-25,93,1.0597867
54489,2008-05-25,,1.0823865
54490,2008-05-25,89,1.0948013
54491,2008-05-25,,1.1050539
54492,2008-05-26,,2.0730708
54493,2008-05-26,47,2.0727725
54494,2008-05-26,,2.028018
54495,2008-05-26,39,2.0143065
54496,2008-05-26,,2.1231604
54497,2008-05-26,,1.9662197
54498,2008-05-26,46,2.0420728
54499,2008-05-26,45,2.0406768
54500,2008-05-26,960,41.95603
54501,2008-05-26,,2.1251683
54502,2008-05-26,89,0.97038054
54503,2008-05-26,1740,20.740892
54504,2008-05-26,90,0.9512446
54505,2008-05-26,,1.0381166
54506,2008-05-26,91,1.0012867
54507,2008-05-26,88,1.0317266
54508,2008-05-26,94,1.0398058
54509,2008-05-26,,0.9983621
54510,2008-05-27,48,2.0364206
54511,2008-05-27,,2.080083
54512,2008-05-27,46,2.0710244
54513,2008-05-27,,2.064353
54514,2008-05-27,,-1.8851154
54515,2008-05-27,,1.9427842
54516,2008-05-27,,2.0338643
54517,2008-05-27,,-2.1235363
54518,2008-05-27,,1.0592026
54519,2008-05-27,93,1.0476058
54520,2008-05-27,,1.0702406
54521,2008-05-27,,1.0774913
54522,2008-05-27,96,1.0271802
54523,2008-05-27,,1.0631754
54524,2008-05-27,94,1.0595775
54525,2008-05-27,,1.0499033
54526,2008-05-27,93,1.0009756
54527,2008-05-27,,1.013475
54528,2008-05-28,,2.1361496
54529,2008-05-28,46,2.0774183
54530,2008-05-28,,1.9973791
54531,2008-05-28,45,1.9098645
54532,2008-05-28,,2.0213544
54533,2008-05-28,45,2.0818677
54534,2008-05-28,43,2.082565
54535,2008-05-28,44,2.0026374
54536,2008-05-28,,1.0155878
54537,2008-05-28,91,0.99220425
54538,2008-05-28,,0.9505073
54539,2008-05-28,91,0.99232876
54540,2008-05-28,,1.0162517
54541,2008-05-28,,1.0092773
54542,2008-05-28,,0.995591
54543,2008-05-28,88,0.9958373
54544,2008-05-28,89,1.0146031
54545,2008-05-28,,0.9736867
54546,2008-05-29,,2.0667152
54547,2008-05-29,,-2.1159222
54548,2008-05-29,49,2.0070171
54549,2008-05-29,,2.1621947
54550,2008-05-29,,2.0378482
54551,2008-05-29,,1.9031712
54552,2008-05-29,50,2.1564329
54553,2008-05-29,46,2.0698903
54554,2008-05-29,,19.846779
54555,2008-05-29,97,1.0749546
54556,2008-05-29,99,1.0216297
54557,2008-05-29,,1.0232843
54558,2008-05-29,,1.0122136
54559,2008-05-29,,1.0027074
54560,2008-05-29,,1.0594673
54561,2008-05-29,,1.0426477
54562,2008-05-29,,1.083213
54563,2008-05-29,92,1.0081449
54564,2008-05-30,,2.1852844
54565,2008-05-30,,2.1793861
54566,2008-05-30,41,2.0606816
54567,2008-05-30,42,2.0590868
54568,2008-05-30,42,2.1567001
54569,2008-05-30,,2.1016502
54570,2008-05-30,,1.9346386
54571,2008-05-30,45,2.2145116
54572,2008-05-30,86,1.0908815
54573,2008-05-30,81,1.0383141
54574,2008-05-30,,1.0435104
54575,2008-05-30,85,1.0882418
54576,2008-05-30,88,1.0092912
54577,2008-05-30,,1.0830115
54578,2008-05-30,83,1.1409076
54579,2008-05-30,,1.1245115
54580,2008-05-30,-88,-1.0095898
54581,2008-05-30,92,1.0749954
54582,2008-05-31,,2.0555422
54583,2008-05-31,47,1.9769382
54584,2008-05-31,46,2.0510607
54585,2008-05-31,,2.0025856
54586,2008-05-31,,2.1255305
54587,2008-05-31,,1.9361081
54588,2008-05-31,,2.0877461
54589,2008-05-31,,1.9450854
54590,2008-05-31,,1.0484647
54591,2008-05-31,,19.46434
54592,2008-05-31,,1.0717772
54593,2008-05-31,,-1.040112
54594,2008-05-31,90,0.99112546
54595,2008-05-31,89,1.0491948
54596,2008-05-31,,0.9798521
54597,2008-05-31,89,0.96596706
54598,2008-05-31,,1.0688747
54599,2008-05-31,,1.0323448
54600,2008-06-01,,2.0598006
54601,2008-06-01,46,2.1619298
54602,2008-06-01,,2.172428
54603,2008-06-01,,2.0715003
54604,2008-06-01,,1.9846221
54605,2008-06-01,,2.0552614
54606,2008-06-01,860,43.684345
54607,2008-06-01,46,2.1127644
54608,2008-06-01,43,2.1498928
54609,2008-06-01,,-2.136743
54610,2008-06-01,87,1.020643
54611,2008-06-01,,1.0504619
54612,2008-06-01,92,1.0129024
54613,2008-06-01,,1.017737
54614,2008-06-01,,1.004173
54615,2008-06-01,91,1.0850912
54616,2008-06-01,,1.1131209
54617,2008-06-01,95,1.0299991
54618,2008-06-02,50,2.054597
54619,2008-06-02,47,2.0510478
54620,2008-06-02,,2.051744
54621,2008-06-02,,2.1292272
54622,2008-06-02,,38.745552
54623,2008-06-02,,2.0356784
54624,2008-06-02,,2.1110482
54625,2008-06-02,48,2.0401995
54626,2008-06-02,,2.048916
54627,2008-06-02,43,2.095933
54628,2008-06-02,,1.0189266
54629,2008-06-02,95,1.0161663
54630,2008-06-02,1860,20.191908
54631,2008-06-02,96,1.0831841
54632,2008-06-02,,1.0136288
54633,2008-06-02,,0.9964635
54634,2008-06-02,,1.0120255
54635,2008-06-02,92,1.0784923
54636,2008-06-03,,2.1255772
54637,2008-06-03,47,2.0365434
54638,2008-06-03,,1.9912184
54639,2008-06-03,46,2.021211
54640,2008-06-03,,2.0733352
54641,2008-06-03,,2.0287585
54642,2008-06-03,900,41.108566
54643,2008-06-03,45,2.1315997
54644,2008-06-03,,21.287699
54645,2008-06-03,95,1.0749552
54646,2008-06-03,,1.1039313
54647,2008-06-03,90,1.0630052
54648,2008-06-03,,1.0300374
54649,2008-06-03,90,1.0855331
54650,2008-06-03,,1.0429957
54651,2008-06-03,88,1.014431
54652,2008-06-03,,1.0213187
54653,2008-06-03,95,0.98618716
54654,2008-06-04,42,2.161815
54655,2008-06-04,,2.1002743
54656,2008-06-04,43,2.2154822
54657,2008-06-04,,2.153486
54658,2008-06-04,,2.0926268
54659,2008-06-04,880,41.032867
54660,2008-06-04,43,2.0658278
54661,2008-06-04,38,2.072425
54662,2008-06-04,,21.247442
54663,2008-06-04,,-1.1238637
54664,2008-06-04,86,1.1020072
54665,2008-06-04,86,1.0684501
54666,2008-06-04,,-1.1320101
54667,2008-06-04,,1.0352178
54668,2008-06-04,,1.0729052
54669,2008-06-04,87,1.0006303
54670,2008-06-04,82,1.1388534
54671,2008-06-04,,1.1385698
54672,2008-06-05,45,2.1207418
54673,2008-06-05,42,2.1872778
54674,2008-06-05,43,2.1250038
54675,2008-06-05,,2.0769362
54676,2008-06-05,,2.1558118
54677,2008-06-05,,2.0545585
54678,2008-06-05,45,2.0322413
54679,2008-06-05,,2.027129
54680,2008-06-05,85,1.0644624
54681,2008-06-05,,20.775015
54682,2008-06-05,85,1.0645833
54683,2008-06-05,,1.0182691
54684,2008-06-05,91,1.0814679
54685,2008-06-05,88,1.0686322
54686,2008-06-05,81,1.1079038
54687,2008-06-05,85,1.0451825
54688,2008-06-05,,1.0714037
54689,2008-06-05,91,1.0796834
54690,2008-06-06,,1.9821807
54691,2008-06-06,,2.167935
54692,2008-06-06,-46,-1.9081305
54693,2008-06-06,,2.0889816
54694,2008-06-06,43,2.169116
54695,2008-06-06,46,1.997058
